Date,STI,HBAN,SP500,VIX,DOW,spread
2004-07-07,64.8,23.03,1118.33,15.81,1966.08,41.769999999999996
2004-07-08,64.9,23.05,1109.11,16.2,1935.32,41.85000000000001
2004-07-09,64.38,22.95,1112.81,15.78,1946.33,41.42999999999999
2004-07-12,66.0,23.12,1114.35,14.96,1936.92,42.879999999999995
2004-07-13,66.11,23.08,1115.14,14.46,1931.66,43.03
2004-07-14,65.75,23.05,1111.47,13.76,1914.88,42.7
2004-07-15,64.84,23.02,1106.69,14.71,1912.71,41.82000000000001
2004-07-16,64.6,23.74,1101.39,14.34,1883.15,40.86
2004-07-19,64.96,24.22,1100.9,15.17,1883.83,40.739999999999995
2004-07-20,66.03,24.6,1108.67,14.17,1917.07,41.43
2004-07-21,65.5,24.15,1093.88,16.41,1874.37,41.35
2004-07-22,65.33,24.02,1096.84,15.75,1889.06,41.31
2004-07-23,65.36,23.89,1086.2,16.5,1849.09,41.47
2004-07-26,65.7,23.99,1084.07,17.3,1839.02,41.71000000000001
2004-07-27,66.13,24.17,1094.83,16.55,1869.1,41.959999999999994
2004-07-28,65.85,23.96,1095.42,16.15,1858.26,41.88999999999999
2004-07-29,66.35,24.44,1100.43,15.68,1881.06,41.91
2004-07-30,65.95,24.43,1101.72,15.32,1887.36,41.52
2004-08-02,66.15,25.07,1106.62,15.37,1892.09,41.080000000000005
2004-08-03,65.65,25.0,1099.69,16.03,1859.42,40.650000000000006
2004-08-04,66.0,24.4,1098.63,16.21,1855.06,41.6
2004-08-05,65.41,24.11,1080.7,18.32,1821.63,41.3
2004-08-06,65.2,23.76,1063.97,19.34,1776.89,41.44
2004-08-09,64.84,23.89,1065.22,18.89,1774.64,40.95
2004-08-10,65.33,23.57,1079.04,17.47,1808.7,41.76
2004-08-11,65.72,23.77,1075.79,18.04,1782.42,41.95
2004-08-12,65.61,23.59,1063.23,19.08,1752.49,42.019999999999996
2004-08-13,65.65,23.42,1064.8,17.98,1757.22,42.230000000000004
2004-08-16,66.6,23.77,1079.34,17.57,1782.84,42.83
2004-08-17,67.05,23.75,1081.71,17.02,1795.25,43.3
2004-08-18,67.5,24.08,1095.17,16.23,1831.37,43.42
2004-08-19,67.36,23.79,1091.23,16.96,1819.89,43.57
2004-08-20,67.4,24.14,1098.35,16.0,1838.02,43.260000000000005
2004-08-23,67.05,24.09,1095.68,15.88,1838.7,42.959999999999994
2004-08-24,67.2,24.13,1096.19,15.33,1836.89,43.07000000000001
2004-08-25,68.15,24.25,1104.96,14.98,1860.72,43.900000000000006
2004-08-26,68.45,24.4,1105.09,14.91,1852.92,44.050000000000004
2004-08-27,68.05,24.32,1107.77,14.71,1862.09,43.73
2004-08-30,67.67,24.32,1099.15,15.44,1836.49,43.35
2004-08-31,68.1,24.67,1104.24,15.29,1838.1,43.42999999999999
2004-09-01,67.72,24.59,1105.91,14.91,1850.41,43.129999999999995
2004-09-02,68.15,24.84,1118.31,14.28,1873.43,43.31
2004-09-03,68.19,25.0,1113.63,13.91,1844.48,43.19
2004-09-07,69.35,25.01,1121.3,14.07,1858.56,44.33999999999999
2004-09-08,68.55,24.74,1116.27,14.06,1850.64,43.81
2004-09-09,68.02,24.74,1118.38,14.01,1869.65,43.28
2004-09-10,67.96,24.59,1123.92,13.76,1894.31,43.36999999999999
2004-09-13,68.15,24.58,1125.82,13.17,1910.38,43.57000000000001
2004-09-14,67.69,24.53,1128.33,13.56,1915.4,43.16
2004-09-15,67.02,24.41,1120.37,14.64,1896.52,42.61
2004-09-16,68.17,24.65,1123.5,14.39,1904.08,43.52
2004-09-17,68.47,24.65,1128.55,14.03,1910.09,43.82
2004-09-20,68.56,24.55,1122.2,14.43,1908.07,44.010000000000005
2004-09-21,69.15,24.5,1129.3,13.66,1921.18,44.650000000000006
2004-09-22,68.35,24.33,1113.56,14.74,1885.71,44.019999999999996
2004-09-23,67.65,24.0,1108.36,14.8,1886.43,43.650000000000006
2004-09-24,68.62,24.21,1110.11,14.28,1879.48,44.410000000000004
2004-09-27,69.25,24.29,1103.52,14.62,1859.88,44.96
2004-09-28,69.86,24.5,1110.06,13.83,1869.87,45.36
2004-09-29,69.73,24.75,1114.8,13.21,1893.94,44.980000000000004
2004-09-30,70.41,24.91,1114.58,13.34,1896.84,45.5
2004-10-01,71.24,25.15,1131.5,12.75,1942.2,46.089999999999996
2004-10-04,70.45,25.11,1135.17,13.41,1952.4,45.34
2004-10-05,70.16,25.07,1134.48,13.95,1955.5,45.089999999999996
2004-10-06,70.26,25.17,1142.05,13.28,1971.03,45.09
2004-10-07,69.95,25.13,1130.65,14.5,1948.52,44.82000000000001
2004-10-08,69.78,25.07,1122.14,15.05,1919.97,44.71
2004-10-11,69.0,25.05,1124.39,14.71,1928.76,43.95
2004-10-12,68.95,24.87,1121.84,15.05,1925.17,44.08
2004-10-13,69.49,24.47,1113.65,15.42,1920.53,45.019999999999996
2004-10-14,68.45,24.27,1103.29,16.43,1903.02,44.18000000000001
2004-10-15,68.66,24.69,1108.2,15.04,1911.5,43.97
2004-10-18,69.38,24.53,1114.02,14.71,1936.52,44.849999999999994
2004-10-19,68.1,23.65,1103.23,15.13,1922.9,44.449999999999996
2004-10-20,68.26,23.46,1103.66,14.85,1932.97,44.800000000000004
2004-10-21,68.43,23.49,1106.49,14.54,1953.62,44.94000000000001
2004-10-22,67.6,23.36,1095.74,15.28,1915.14,44.239999999999995
2004-10-25,67.54,23.3,1094.8,16.58,1914.04,44.24000000000001
2004-10-26,68.88,23.69,1111.09,16.39,1928.79,45.19
2004-10-27,69.48,23.92,1125.4,15.72,1969.99,45.56
2004-10-28,70.01,24.11,1127.44,15.39,1975.74,45.900000000000006
2004-10-29,70.38,23.95,1130.2,16.27,1974.99,46.42999999999999
2004-11-01,70.0,23.92,1130.51,16.27,1979.87,46.08
2004-11-02,70.3,23.9,1130.56,16.18,1984.79,46.4
2004-11-03,71.09,23.79,1143.2,14.04,2004.33,47.300000000000004
2004-11-04,72.6,24.4,1161.67,13.97,2023.63,48.199999999999996
2004-11-05,72.46,24.37,1166.17,13.84,2038.94,48.08999999999999
2004-11-08,72.44,24.08,1164.89,13.8,2039.25,48.36
2004-11-09,72.03,24.13,1164.08,13.61,2043.33,47.900000000000006
2004-11-10,71.65,24.17,1162.91,13.08,2034.56,47.480000000000004
2004-11-11,73.06,24.25,1173.48,13.04,2061.27,48.81
2004-11-12,73.1,24.42,1184.17,13.33,2085.34,48.67999999999999
2004-11-15,72.9,24.61,1183.81,13.38,2094.09,48.290000000000006
2004-11-16,72.48,24.35,1175.43,13.21,2078.62,48.13
2004-11-17,72.1,24.4,1181.94,13.21,2099.68,47.699999999999996
2004-11-18,71.42,24.41,1183.55,12.98,2104.28,47.010000000000005
2004-11-19,70.6,24.12,1170.34,13.5,2070.63,46.47999999999999
2004-11-22,70.96,24.15,1177.24,12.97,2085.19,46.809999999999995
2004-11-23,71.68,24.19,1176.94,12.67,2084.28,47.49000000000001
2004-11-24,72.2,24.15,1181.76,12.72,2102.54,48.050000000000004
2004-11-26,71.9,24.13,1182.65,12.78,2101.97,47.77000000000001
2004-11-29,71.77,24.25,1178.57,13.3,2106.87,47.519999999999996
2004-11-30,71.3,24.26,1173.82,13.24,2096.81,47.03999999999999
2004-12-01,72.8,24.56,1191.37,12.97,2138.23,48.239999999999995
2004-12-02,72.48,24.34,1190.33,12.98,2143.57,48.14
2004-12-03,71.63,24.17,1191.17,12.96,2147.96,47.459999999999994
2004-12-06,71.57,24.09,1190.25,13.19,2151.25,47.47999999999999
2004-12-07,71.27,23.86,1177.07,13.67,2114.66,47.41
2004-12-08,71.52,23.88,1182.81,13.19,2126.11,47.64
2004-12-09,72.16,23.79,1189.24,12.88,2129.01,48.37
2004-12-10,72.91,23.89,1188.0,12.76,2128.07,49.019999999999996
2004-12-13,72.95,24.04,1198.68,12.54,2148.5,48.910000000000004
2004-12-14,72.75,24.13,1203.38,12.73,2159.84,48.620000000000005
2004-12-15,73.14,23.97,1205.72,12.35,2162.55,49.17
2004-12-16,72.85,23.71,1203.21,12.27,2146.15,49.13999999999999
2004-12-17,72.78,23.69,1194.2,11.95,2135.2,49.09
2004-12-20,72.4,23.85,1194.65,11.83,2127.85,48.550000000000004
2004-12-21,73.79,24.1,1205.45,11.55,2150.91,49.690000000000005
2004-12-22,73.68,24.27,1209.57,11.45,2157.03,49.41000000000001
2004-12-23,74.35,24.43,1210.13,11.23,2160.62,49.919999999999995
2004-12-27,73.45,24.24,1204.92,12.14,2154.22,49.21000000000001
2004-12-28,74.15,24.43,1213.54,12.0,2177.19,49.720000000000006
2004-12-29,73.87,24.54,1213.45,11.62,2177.0,49.330000000000005
2004-12-30,74.0,24.77,1213.55,12.56,2178.34,49.230000000000004
2004-12-31,73.88,24.74,1211.92,13.29,2175.44,49.14
2005-01-03,72.79,24.65,1202.08,14.08,2152.15,48.14000000000001
2005-01-04,71.94,24.5,1188.05,13.98,2107.86,47.44
2005-01-05,71.42,24.34,1183.74,14.09,2091.24,47.08
2005-01-06,71.57,24.38,1187.89,13.58,2090.0,47.19
2005-01-07,71.06,24.14,1186.19,13.49,2088.61,46.92
2005-01-10,71.32,24.06,1190.25,13.23,2097.04,47.25999999999999
2005-01-11,70.82,24.05,1182.99,13.19,2079.62,46.769999999999996
2005-01-12,70.37,23.82,1187.7,12.56,2092.53,46.550000000000004
2005-01-13,69.54,23.5,1177.45,12.84,2070.56,46.040000000000006
2005-01-14,69.63,23.53,1184.52,12.43,2087.91,46.099999999999994
2005-01-18,70.35,23.82,1195.98,12.47,2106.04,46.529999999999994
2005-01-19,70.37,23.7,1184.63,13.18,2073.59,46.67
2005-01-20,71.59,23.8,1175.41,13.83,2045.88,47.790000000000006
2005-01-21,71.06,23.6,1167.87,14.36,2034.27,47.46
2005-01-24,71.25,23.3,1163.75,14.65,2008.7,47.95
2005-01-25,71.33,22.95,1168.41,14.06,2019.95,48.379999999999995
2005-01-26,71.46,23.09,1174.07,13.44,2046.09,48.36999999999999
2005-01-27,71.55,23.08,1174.55,13.24,2047.15,48.47
2005-01-28,70.92,22.77,1171.36,13.24,2035.83,48.150000000000006
2005-01-31,72.02,22.97,1181.27,12.82,2062.41,49.05
2005-02-01,72.57,23.07,1189.41,12.03,2068.7,49.49999999999999
2005-02-02,72.89,23.06,1193.19,11.66,2075.06,49.83
2005-02-03,72.9,22.91,1189.89,11.79,2057.64,49.99000000000001
2005-02-04,73.79,23.15,1203.03,11.21,2086.66,50.64000000000001
2005-02-07,73.7,23.38,1201.72,11.73,2082.03,50.32000000000001
2005-02-08,73.14,23.21,1202.3,11.6,2086.68,49.93
2005-02-09,72.61,22.89,1191.99,12.0,2052.55,49.72
2005-02-10,72.5,22.87,1197.01,11.51,2053.1,49.629999999999995
2005-02-11,72.55,22.97,1205.3,11.43,2076.66,49.58
2005-02-14,72.94,22.99,1206.14,11.52,2082.91,49.95
2005-02-15,72.74,23.14,1210.12,11.27,2089.21,49.599999999999994
2005-02-16,72.87,22.88,1210.34,11.1,2087.43,49.99000000000001
2005-02-17,72.7,22.61,1200.75,11.77,2061.34,50.09
2005-02-18,72.13,22.56,1201.59,11.18,2058.62,49.56999999999999
2005-02-22,70.92,22.36,1184.16,13.14,2030.32,48.56
2005-02-23,72.0,22.3,1190.8,12.39,2031.25,49.7
2005-02-24,72.54,22.38,1200.2,11.57,2051.7,50.16000000000001
2005-02-25,72.7,22.38,1211.37,11.49,2065.4,50.32000000000001
2005-02-28,72.44,22.5,1203.6,12.08,2051.72,49.94
2005-03-01,72.65,23.11,1210.41,12.04,2071.25,49.540000000000006
2005-03-02,72.7,23.01,1210.08,12.5,2067.5,49.69
2005-03-03,72.81,23.05,1210.47,12.93,2058.4,49.760000000000005
2005-03-04,73.4,23.25,1222.12,11.94,2070.61,50.150000000000006
2005-03-07,73.72,23.26,1225.31,12.26,2090.21,50.459999999999994
2005-03-08,73.66,23.43,1219.43,12.4,2073.55,50.23
2005-03-09,72.22,23.13,1207.01,12.7,2061.29,49.09
2005-03-10,72.66,23.33,1209.25,12.49,2059.72,49.33
2005-03-11,71.78,23.03,1200.08,12.8,2041.6,48.75
2005-03-14,73.35,23.38,1206.83,12.39,2051.04,49.97
2005-03-15,72.98,23.11,1197.75,13.15,2034.98,49.870000000000005
2005-03-16,73.0,23.1,1188.07,13.49,2015.75,49.9
2005-03-17,73.05,23.1,1190.21,13.29,2016.42,49.949999999999996
2005-03-18,72.4,23.15,1189.65,13.14,2007.79,49.25000000000001
2005-03-21,71.86,23.02,1183.78,13.61,2007.51,48.84
2005-03-22,70.71,22.76,1171.71,14.27,1989.34,47.94999999999999
2005-03-23,70.68,22.69,1172.53,14.06,1990.22,47.99000000000001
